"user id	","tweets content	",created on,
BBCNews,"Friday's FT: ""Virus triggers worst run on markets since financial crisis"" #BBCPapers #TomorrowsPapersToday (via @hendopolis) https://t.co/LiKCE62SL5",2/28/2020 6:06,
BBCNews,Winsford shooting: Neighbour of PM's father Stanley Johnson dies https://t.co/SkKVzFL3V8,2/28/2020 6:00,
BBCNews,"RT @BBCSport: HT: Man Utd 3-0 Club Bruges (4-1 agg).

Bruno Fernandes, Odion Ighalo and Scott McTominay with the goals against the Belgian…",2/28/2020 4:55,
BBCNews,RT @BBCPolitics: What's behind No 10's plan for new advisers? https://t.co/W5ZSXHpQot,2/28/2020 4:52,
BBCNews,"RT @BBCSport: HT: Arsenal 0-0 Olympiakos (1-0 agg).

A disallowed Alexandre Lacazette goal is the closest the hosts have come. But as it st…",2/28/2020 4:51,
BBCNews,"RT @bbcsoutheast: In a world where you can do anything… DOODLE!  ✏️✍✍✏️ 
Sam - AKA Mr Doodle - says drawing has consumed his mind, his wall…",2/28/2020 4:20,
BBCNews,"RT @BBCSport: Wolves are through in the #UEL... ✅

Can Man Utd and Arsenal join them?

LIVE: https://t.co/PD6PDgRB4q https://t.co/Rn2rI0DAXL",2/28/2020 4:12,
BBCNews,"RT @BBCSport: FT

Despite a defeat, Wolves are through to the next round of the #UEL 

Espanyol 3-2 Wolves (3-6 agg)

#UEL LIVE: https://t.…",2/28/2020 3:55,
BBCNews,RT @BBCBreaking: Northern Ireland authorities confirm first case of coronavirus - taking total number of UK cases to 16 https://t.co/gkWa5k…,2/28/2020 3:11,
BBCNews,"RT @BBCWorld: More than 80,000 people in more than 40 countries have been infected by coronavirus, known officially as Covid-19

The World…",2/28/2020 3:11,
BBCNews,RT @BBCPolitics: UK to end agreement with EU to extradite criminals https://t.co/dcB3rB0Tzm,2/28/2020 2:48,
BBCNews,"How to self-isolate to prevent the spread of coronavirus

https://t.co/4Fxk5HMHjx https://t.co/y0kstkXUfa",2/28/2020 2:46,
BBCNews,England floods: George Eustice defends government response https://t.co/NFQducQhnj,2/28/2020 2:21,
BBCNews,"RT @bbcweather: ⚠️ Last thing most of us want to hear, but there is more heavy rain in the forecast. ☔️  Here's how it's looking tomorrow👇…",2/28/2020 1:55,
BBCNews,RT @BBCWorld: Canada to stop paying Harry and Meghan's security https://t.co/MbKK149j7D,2/28/2020 1:40,
BBCNews,E. coli gut infection linked to bowel cancer https://t.co/PY5bBA3l28,2/28/2020 1:32,
BBCNews,RT @BBCWorld: Relatives of bullied Australian nine-year-old Quaden Bayles say they will give crowdfunded cash to charity https://t.co/yjUNj…,2/28/2020 12:20,
BBCNews,How does the UK's Eurovision entry stack up against the competition? https://t.co/FMiIYXOTJP,2/28/2020 12:08,
BBCNews,Each statue in Leicester Square are a nod to a different decade in cinema https://t.co/r0lHY9D2y4,2/28/2020 12:00,
BBCNews,"More drugs than ever before reaching UK, costing society billions each year, report says https://t.co/dZnKL3SncA https://t.co/VG4piUou08",2/27/2020 11:51,
BBCNews,RT @BBCWorld: Japan to close all schools for one month to halt coronavirus spread https://t.co/RTFTEkSh7Z,2/27/2020 11:33,
BBCNews,"RT @BBCPolitics: The Lib Dems were given an £8m donation from businessman and supermarket tycoon Lord Sainsbury

This is the largest single…",2/27/2020 11:18,
BBCNews,RT @bbcweather: #StormJorge is forecast to bring rain and strong winds to the UK on Saturday and Sunday. Please stay tuned to the forecasts…,2/27/2020 10:58,
BBCNews,"Taylor Swift wears a beard, wig and suit and sings about the joys of being male in the music business in her new video https://t.co/u6KZlv9apI",2/27/2020 10:11,
BBCNews,"RT @BBCBreakfast: 🛬 Pilots have been battling the high winds recently with #StormCiara and #StormDennis 🌬
So just how do you get a plane to…",2/27/2020 9:54,
BBCNews,"Drug treatment services ""disappearing"" in some areas because of government funding cuts, report finds https://t.co/By4ukfFfyL",2/27/2020 9:23,
BBCNews,Man accused of murdering journalist Lyra McKee granted bail at Londonderry Magistrates' Court https://t.co/A2LD69F9DK,2/27/2020 9:22,
BBCNews,"RT @VictoriaLIVE: ""The worst thing about rough sleeping is not being seen""

28-year-old Daisy has spent the last 18 months sleeping rough i…",2/27/2020 9:07,
BBCNews,RT @BBCHughPym: A first chance to see a new drive through Coronavirus testing facility - with thanks to Central London Community Healthcare…,2/27/2020 9:06,
BBCNews,"RT @BBCPolitics: Labour's Lords leader Baroness Smith on UK and EU divergence

“We need to ensure we can have the same standards in terms o…",2/27/2020 8:52,
BBCNews,"RT @BBCPolitics: Conservative MP Bim Afolami on UK position ahead of EU trade talks

“We need to maintain our independence outside that Eur…",2/27/2020 8:51,
BBCNews,"RT @BBCWorld: Coronavirus continues to spread to new countries, with the World Health Organization saying there are now more new cases outs…",2/27/2020 8:17,
BBCNews,"RT @BBCPolitics: “We’re going to maintain the very highest standards, all we want is mutual recognition of each other's high standards and…",2/27/2020 7:56,
BBCNews,"RT @BBCWorld: You'll have heard a lot of people talking about self-isolation recently due to fears of coronavirus

But what does it actuall…",2/27/2020 7:42,
BBCNews,"RT @BBCWorld: China prepares 100,000 ducks to battle Pakistan's locust swarms

A single duck can eat more than 200 locusts a day https://t.…",2/27/2020 7:39,
BBCNews,"RT @BBC_HaveYourSay: What would you like to ask about #coronavirus? 

An expert will answer your questions on the BBC News Channel at 15:30…",2/27/2020 7:03,
BBCNews,"RT @BBCPolitics: “We will not accept nor agree to any obligations where our laws are aligned with the EU or the EU’s institutions""

The gov…",2/27/2020 6:58,
BBCNews,"RT @BBCPolitics: ""We will not trade away our sovereignty""

Unveiling the government's strategy for post-Brexit trade talks, Michael Gove sa…",2/27/2020 6:53,
BBCNews,Figures suggest fewer people on the streets but the number is still more than double a decade ago https://t.co/hljeF0d6Ji,2/27/2020 6:45,
BBCNews,Prince Andrew interview wins Maitlis RTS award https://t.co/EAXo7byErp,2/27/2020 6:40,
BBCNews,"RT @BBCBenThompson: Heathrow boss told BBC yesterday that ""there’s no global Britain without Heathrow expansion. It’s as simple as that.”:…",2/27/2020 6:21,
BBCNews,"RT @VictoriaLIVE: “This is fantastically good news. We’ve been fighting this for a decade”

John Sauven, head of @GreenpeaceUK, reacts to n…",2/27/2020 6:21,
BBCNews,"James Newman hopes his ""simple, memorable and anthemic"" song will help win votes https://t.co/eWWuCgZMME",2/27/2020 6:21,
BBCNews,"RT @BBCHughPym: More on 2 new Coronavirus cases in UK:
 It’s understood the person who contracted the virus in Tenerife is from Derbyshire.…",2/27/2020 6:15,
BBCNews,RT @BBCBreaking: Campaigners win Court of Appeal ruling over controversial plans for third runway at Heathrow on environment grounds https:…,2/27/2020 6:12,
BBCNews,William Hill gambling site Mr Green to pay £3m penalty https://t.co/JqwkwEwwD0,2/27/2020 6:07,
BBCNews,"RT @BBCPolitics: The Court of Appeal is set to rule on whether Heathrow's expansion plans took into account climate change commitments

For…",2/27/2020 5:58,
BBCNews,"RT @BBCSouthNews: ""It's not something I ever intended, wanted or worked for but it's just one of those facts of life"" https://t.co/Sksx3jeK…",2/27/2020 5:24,
BBCNews,"RT @BBCBreaking: Two more patients test positive for coronavirus in England, bringing total number of UK cases to 15 https://t.co/ryHKJrv8zw",2/27/2020 5:11,
BBCNews,"RT @BBCPolitics: ""We are taking all the steps that we believe will be effective,"" says Housing Secretary Robert Jenrick on coronavirus, ""we…",2/27/2020 5:03,
BBCNews,"RT @BBCr4today: Court of Appeal will rule today on whether plans to expand Heathrow are illegal. 

Former Transport Secretary @JustineGreen…",2/27/2020 4:49,
BBCNews,Landscapes of chemical and biological warfare https://t.co/ZWSlJ4Pnq7,2/27/2020 4:05,
BBCNews,"RT @BBCr4today: As #coronavirus continues to spread, how prepared is the NHS for an increase in cases? 

Niall Dickson of @NHSConfed says t…",2/27/2020 4:03,
BBCNews,RT @BBCWorld: Saudi Arabia bars pilgrims from visiting Mecca due to coronavirus fears https://t.co/AQu0QezOtS https://t.co/D0EXi5hfZi,2/27/2020 3:45,
BBCNews,"'After the coral ban, I lost everything' https://t.co/7hbm465AUK",2/27/2020 3:34,
BBCNews,"RT @BBCSport: Why Maria Sharapova's retirement sees her leave tennis with many questions still unanswered.

👉 https://t.co/dxDx32MmEG https…",2/27/2020 3:14,
BBCNews,RT @BBCNews: Government pledges £236m to help rough sleepers https://t.co/7YikpAC91H,2/27/2020 3:07,
BBCNews,Heathrow expansion: What is the third runway plan? https://t.co/J7Ktc2rQMi,2/27/2020 3:07,
BBCNews,"Braga 0-1 Rangers (2-4): No fluke, we deserved win - Steven Gerrard https://t.co/G9kRgM9cq1",2/27/2020 2:28,
BBCNews,Fears for future of children's homes as debts rise https://t.co/fMZdLBgbyd,2/27/2020 2:02,
BBCNews,Legal victories over 'No DSS' letting agents https://t.co/RoorJQGTkx,2/27/2020 1:14,
BBCNews,Coronavirus prompts buyers to look closer to home https://t.co/pzPVDNHJ9n,2/27/2020 12:12,
BBCNews,Britons 'missing out' on daily dose of nature - National Trust https://t.co/Y9ZLnIRBCC,2/27/2020 11:53,
BBCNews,Coronavirus: How China is keeping busy during quarantine https://t.co/bDd03h99jc,2/27/2020 11:27,
BBCNews,Government to unveil post-Brexit trade talks goals https://t.co/eC9SUxd9Fo,2/27/2020 10:37,
BBCNews,Trump names VP Pence man in charge of coronavirus response https://t.co/1esuRRwAP1,2/27/2020 9:43,
BBCNews,Afghan peace talks: The woman who negotiated with the Taliban https://t.co/P9hbEGVDw8,2/27/2020 9:07,
BBCNews,Bernie Sanders: 17 things the Democratic front-runner believes https://t.co/5eYaFLzFeX,2/27/2020 9:07,
BBCNews,Forced sterilisation in South Africa: They removed my uterus https://t.co/vajZUJEQqY,2/27/2020 9:07,
BBCNews,Uni admissions could scrap use of predicted grades https://t.co/GE7Ce6TGQO,2/27/2020 8:44,
BBCNews,Coronavirus: How is the UK planning for an outbreak? https://t.co/p5nS3mjSuB,2/27/2020 8:41,
BBCNews,West Midlands floods: 'Ten days of difficult conditions' to come https://t.co/EgAeJoQbpJ,2/27/2020 8:27,
BBCNews,Nando’s employees call for changes to cleaning pay policy https://t.co/siW2qepiD4,2/27/2020 8:27,
BBCNews,Scientists aim to spot abusers from their hands https://t.co/DBf65mmgsz,2/27/2020 8:13,
BBCNews,"'Go big' to tackle regional inequalities, report urges https://t.co/adJeyO14Bq",2/27/2020 8:08,
BBCNews,Court may upset Heathrow third runway plans https://t.co/BcKPL4HI7E,2/27/2020 8:08,
BBCNews,"Buy now, pay later 'growing fast' amid debt fears https://t.co/Op9HIirGBw",2/27/2020 8:08,
BBCNews,Newspaper headlines: UK warns against coronavirus 'mass panic' https://t.co/f9s280Vx56,2/27/2020 7:40,
BBCNews,Maria Sharapova goes quietly into retirement - but it will not be the last we hear of her https://t.co/mER94UE6Tq,2/27/2020 7:33,
BBCNews,Government pledges £236m to help rough sleepers https://t.co/7YikpAC91H,2/27/2020 7:28,
BBCNews,Teenager's remains found in lion enclosure at Pakistani zoo https://t.co/unIdNhQRG1,2/27/2020 7:23,
BBCNews,Six dead in Milwaukee shooting at Molson Coors beer company https://t.co/bEL6LOAUQF,2/27/2020 7:14,
BBCNews,Lyon 1-0 Juventus: Lucas Tousart earns the hosts victory https://t.co/SQw7VVkurA,2/27/2020 6:57,
BBCNews,"Thursday's Mirror: ""Get a grip you drip"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/mMCOKRt6FS",2/27/2020 6:43,
BBCNews,"Thursday's Times: ""Universities to withhold offers until after A levels"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/FbNXbXKKfK",2/27/2020 6:39,
BBCNews,"Thursday's Mail: ""NHS braces for virus mayhem"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/BaQGrFB5vW",2/27/2020 6:38,
BBCNews,"Thursday's Express: ""Virus scare hits Prince George's school"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/g7uefD9LB7",2/27/2020 6:31,
BBCNews,"Thursday's i: ""Virus now growing faster outside China"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/tysURydRQ0",2/27/2020 6:24,
BBCNews,"Thursday's Telegraph: ""Schools and offices urged not to panic about virus"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/2qtm7OQpaW",2/27/2020 6:22,
BBCNews,"Thursday's Guardian: ""UK warns against mass panic as race to halt outbreak intensifies"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/fCJJGGleaZ",2/27/2020 6:21,
BBCNews,"Thursday's FT: ""Infection speeds up beyond China as virus breaks new ground"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/OsO7uHxTd8",2/27/2020 6:20,
BBCNews,"Thursday's Independent digital: ""Hospitals to deny care to weakest if pandemic hits"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/bIfUHgwrg6",2/27/2020 6:20,
BBCNews,"Thursday's Metro: ""Royals' schools in virus alarm"" (via @hendopolis) #BBCPapers #TomorrowsPapersToday https://t.co/FY56YpfOuD",2/27/2020 6:19,
BBCNews,Real Madrid 1-2 Manchester City: Gabriel Jesus & Kevin de Bruyne give City win in first leg https://t.co/Ve2yWnaiJg,2/27/2020 5:58,
BBCNews,Player Rater: Real Madrid v Manchester City https://t.co/rMird72FkX,2/27/2020 5:21,
BBCNews,Coronavirus cases jump to 400 in Italy https://t.co/IfXQEq82K5,2/27/2020 5:19,
BBCNews,Joe Biden drops claim he was arrested seeing Mandela https://t.co/SHWf1FKaH5,2/27/2020 4:21,
BBCNews,Dalston fatal e-bike crash rider 'going too fast' https://t.co/MGMSP0sISo,2/27/2020 4:02,
BBCNews,Track Cycling World Championships: GB's Laura Kenny fourth in scratch race https://t.co/8SE77ydatI,2/27/2020 3:45,
BBCNews,Sporting Braga 0-1 Rangers (2-4 agg): Gerrard's side reach Europa League last 16 https://t.co/mD6fv8pX57,2/27/2020 3:35,
BBCNews,London firms sending staff home amid coronavirus fears https://t.co/gv3Cft1gv8,2/27/2020 3:24,
BBCNews,Police warn of 'inadequate safety' at Greta Thunberg protest https://t.co/oLfCQtTNUk,2/27/2020 3:07,
BBCNews,RT @BBCRealityCheck: Iran has a growing number of coronavirus cases. The president says there are no plans to quarantine entire towns and c…,2/27/2020 2:52,
BBCNews,"RT @BBCSport: ""We believe we are not the fastest car at the moment.""

Ferrari say they will start the season behind rivals Mercedes as Form…",2/27/2020 2:42,
BBCNews,"Tottenham Hotspur midfielder Dele Alli put a video on Snapchat in which he joked about the coronavirus outbreak and appeared to mock an Asian man 

https://t.co/96crqxG2wW",2/27/2020 2:39,
BBCNews,"RT @BBCPolitics: ""While Sajid Javid's words were polite in tone in the Commons, they will have stung,"" writes @BBCLauraK 

https://t.co/icJ…",2/27/2020 2:38,
BBCNews,"RT @bbcweather: The Met Office has issued a yellow warning for #SNOW for tomorrow morning in the areas below.👇

Up to 5cm could fall on hil…",2/27/2020 2:29,
BBCNews,"RT @BBCPolitics: Government job advert for ""butler"" disappears from Foreign Office's website

The role involved managing £3m-worth of wine…",2/27/2020 2:13,
BBCNews,RT @BBCPolitics: 📷 Conservative MPs - including former prime minister Theresa May - react as former chancellor Sajid Javid gives a personal…,2/27/2020 2:09,
BBCNews,"RT @BBCWorld: Police bodycam footage shows the moment a six-year-old girl was arrested at her school after misbehaving in class 

The offic…",2/27/2020 2:05,
BBCNews,Why Bob Iger's long goodbye to Disney is a very big deal https://t.co/blIAa1qqdJ,2/27/2020 1:55,
BBCNews,"RT @BBCPolitics: ""History was lost and now it's found""

A hidden doorway has revealed a secret passageway in the Houses of Parliament, dati…",2/27/2020 1:42,
BBCNews,Canary Islands sandstorm: 'Chaos' as travellers in wrong country https://t.co/7xEDV2oaOM,2/27/2020 1:40,
BBCNews,"""I wake up every day happy - despite all the problems we face"" - NHS A&E staff explain the pressures of their jobs

https://t.co/hDa1gX3LGl https://t.co/yMfPfDuQ1Y",2/27/2020 1:03,
BBCNews,RT @BBCBusiness: Walmart 'in discussions' to sell stake in Asda https://t.co/ggdHyX3x82,2/27/2020 12:27,
BBCNews,"RT @BBCScotlandNews: Prince Harry asked for delegates at a tourism conference in Edinburgh to address him simply as Harry.

In his speech,…",2/27/2020 12:16,
BBCNews,Grenfell Tower fire: Protection for spoken evidence guaranteed https://t.co/9yOHn1inie,2/27/2020 12:11,
BBCNews,"RT @bbcstories: “It’s like being electrocuted.”  When Rosie felt alone, social media gave her a lifeline. She’s now helping others feel les…",2/27/2020 12:00,
BBCNews,"RT @bbcweather: A view of the extensive flooding in Bewdley, Worcestershire today. https://t.co/cnDmr0m6yV",2/26/2020 11:39,
BBCNews,"RT @BBCWorldatOne: ""It's much better that we have people using authorised border crossings…rather than coming through slightly unorthodox r…",2/26/2020 11:28,
BBCNews,"RT @BBCScotlandNews: BREAKING: SNP and Greens agree a budget deal, including extra funding for public transport and local government https:…",2/26/2020 11:19,
BBCNews,RT @BBC_HaveYourSay: How are your knitting skills?🧶 Thousands donate knitted sleeves for premature babies https://t.co/FwJVkSkaV6,2/26/2020 11:04,
BBCNews,"RT @bbcweather: #Flooding in Shrewsbury, Shropshire today. https://t.co/o5DTcKzEnh",2/26/2020 11:00,
BBCNews,"RT @BBCBreaking: Ireland v Italy Six Nations game in Dublin postponed due to coronavirus concerns
https://t.co/4N3KGHDmBe",2/26/2020 10:46,
BBCNews,"""No excuses"" for not cutting crime, Home Secretary Priti Patel tells police https://t.co/4KpvW6pSjh",2/26/2020 9:46,
BBCNews,Man City appeal against European ban registered by Court of Arbitration for Sport https://t.co/xgSYnqgGf1,2/26/2020 9:36,
BBCNews,"RT @BBCPolitics: Will coronavirus affect upcoming sports events?

Kevin Brennan MP points to the Six Nations rugby between England and Ital…",2/26/2020 9:27,
BBCNews,"RT @BBCSport: It's the end of an era.

Five-time Grand Slam champion Maria Sharapova is ""saying goodbye"" to tennis at the age of 32.

More…",2/26/2020 9:16,
BBCNews,"Snow and ice to bring travel disruption to parts of UK 

https://t.co/RJf1iJ9h2v https://t.co/1xkPtywV5B",2/26/2020 9:11,
BBCNews,"RT @BBCPolitics: Health Secretary Matt Hancock says “no need” to close schools with suspected coronavirus cases 

“Once results arrive, tho…",2/26/2020 9:02,
BBCNews,"RT @BBCPolitics: ""Our party, our government, has a huge opportunity and a responsibility ahead""

""We need a resolute focus on long term out…",2/26/2020 9:01,
BBCNews,"Snow and ice to bring travel disruption to large parts of UK 

https://t.co/kw6trmx3aZ",2/26/2020 9:00,
BBCNews,Coronavirus: Global shares fall for fifth day in a row https://t.co/z6bujQ5Zo9,2/26/2020 8:58,
BBCNews,"RT @BBCPolitics: 7,132 people in the UK have been tested for coronavirus - 13 tested positive - says Health Secretary Matt Hancock

“We exp…",2/26/2020 8:56,
BBCNews,"RT @BBCPolitics: ""Advisers advise, ministers decide, and ministers decide on their advisers"" says Sajid Javid, as he gives a statement foll…",2/26/2020 8:55,
BBCNews,RT @BBCBusiness: Lloyds and Direct Line to cut hundreds of jobs https://t.co/lgO5ZEaEd3,2/26/2020 8:43,
BBCNews,"RT @BBCScotlandNews: ‘Drug users can get their life back' 

Chelsea Cameron received widespread media attention in 2017, after she wrote a…",2/26/2020 8:42,
BBCNews,"RT @BBCPolitics: ""He can't be a climate denier, can he?""

Labour's Bill Esterson asks when the PM will ""take the climate crisis seriously""…",2/26/2020 8:42,
BBCNews,"RT @BBCPolitics: “As the prime minister, does he think £111 a month is enough for anyone to live on?”

“In a word, no”

The SNP’s Mhairi Bl…",2/26/2020 8:34,
BBCNews,"RT @BBCPolitics: Why did Andrew Sabisky remain ""at the heart"" of government even after his ""abhorrent views became apparent"" asks SNP's Mar…",2/26/2020 8:34,
BBCNews,'Just call me Harry' prince tells tourism conference in Edinburgh https://t.co/QIXJq7oX9r,2/26/2020 8:25,
BBCNews,"Greggs paper bag lands student in court on littering charge, 11 years later https://t.co/34PGp0qWKc",2/26/2020 8:25,
BBCNews,"RT @BBCPolitics: Jeremy Corbyn asks what the government is doing to help ""20,000 homes not protected"" by flood insurance schemes

The PM sa…",2/26/2020 8:23,
BBCNews,"RT @BBCPolitics: ""Immigration is crucial for Scotland's economy"" says the SNP's Ian Blackford, ""40% of small businesses in Scotland"" employ…",2/26/2020 8:23,
BBCNews,"RT @BBCPolitics: Asked why the government’s emergency committee had not been called, Boris Johnson says Cobra “is not the only room in whic…",2/26/2020 8:23,
BBCNews,"RT @BBCPolitics: The prime minister has been ""sulking in his grace and favour mansion"" rather than visiting flood-hit areas, says Jeremy Co…",2/26/2020 8:23,
BBCNews,RT @soutikBBC: It was only a matter of time before Delhi's fragile stability would be shaken. My piece on why #DelhiViolence was a tragedy…,2/26/2020 7:58,
BBCNews,"RT @BBCPolitics: BBC correspondent Fergus Walsh says coronavirus could have a “serious impact” on UK intensive health services and NHS

But…",2/26/2020 7:56,
BBCNews,RT @bbcsoutheast: This new board game could help A&E doctors cope with major emergencies. 🏥🌡💉🤕♟️ https://t.co/31ChrXb8kf,2/26/2020 7:36,
BBCNews,Sport Relief: Nick Grimshaw back after break due to heat exhaustion https://t.co/1jEUrCrjOM,2/26/2020 7:27,
BBCNews,RT @BBCLookNorth: Gang behind 'UK's largest' illegal tobacco factory jailed https://t.co/DCtLiTWmb9,2/26/2020 7:26,
BBCNews,"UK to ""overhaul its approach to foreign policy"" as part of a government review, Downing Street announces
https://t.co/uLcPvVI7py",2/26/2020 7:13,
BBCNews,RT @BBCSport: Manchester City's appeal against their two-year ban from European club competition has been registered by the Court of Arbitr…,2/26/2020 7:06,
BBCNews,"RT @BBC_HaveYourSay: What would you like to ask about foreign travel and #coronavirus? 

An expert will answer your questions on the BBC Ne…",2/26/2020 7:04,
BBCNews,"More than 28,000 people in the UK recorded sleeping rough in 12 months, BBC research shows
https://t.co/HIYPCnlKjM",2/26/2020 7:01,
BBCNews,"RT @bbc5live: 🗣️""We have to do an assessment of the risk here""

Ireland's Ambassador to the UK @AdrianGONeill speaks to @EmmaBarnett about…",2/26/2020 6:53,
BBCNews,"RT @BBCWalesNews: 'We are hopeful, unique and proud Welsh people'
Read more here: https://t.co/H9YSC6TpRT https://t.co/zeOqUg81zb",2/26/2020 6:51,
BBCNews,"RT @bbcweather: The Met Office has issued a YELLOW weather warning for #SNOW for tomorrow morning in the areas below

Up to 5cm could fall…",2/26/2020 6:27,
BBCNews,RT @BBCWorld: US students in court over murder of Italian police officer stabbed to death while investigating a drug deal gone wrong in Rom…,2/26/2020 6:27,
BBCNews,"Latest Mission: Impossible movie filming halted in Italy due to coronavirus concerns
https://t.co/C41CnF2Ufd",2/26/2020 6:19,
BBCNews,Residents in Bewdley evacuated as flood defences breach https://t.co/CNoFKqQoI7,2/26/2020 6:18,
BBCNews,Secret doorway in Parliament leads to historical treasure trove https://t.co/VcxerLH1oJ,2/26/2020 6:10,
BBCNews,Virgin Galactic sees demand for space travel surge https://t.co/lUmq0eTtUz,2/26/2020 6:09,
BBCNews,RT @DannyShawBBC: Martin Hewitt - ⁦@PoliceChiefs⁩ chair - says criminal justice is “not coping..creaking & in places it’s breaking...leavin…,2/26/2020 6:07,
BBCNews,"RT @VictoriaLIVE: Meet the trainees who'll become detectives in just ""a matter of months""

Larry and Kenny are two of the first ever recrui…",2/26/2020 6:06,
BBCNews,RT @BBCBusiness: Metro Bank scales back expansion after heavy loss https://t.co/uqNRNzyeHS,2/26/2020 6:02,
BBCNews,"RT @BBCPolitics: A forgotten passageway used by prime ministers and politicians as far back as 1660, complete with historic graffiti, has b…",2/26/2020 6:02,
BBCNews,RT @BBCEngland: Absconding burglar jailed after 10 years 'off the radar' https://t.co/JVXikh6uMb,2/26/2020 5:02,
BBCNews,"RT @BBCBreakfast: ""Legally you don't have the same rights...""
Victoria Bacon from @ABTAtravel explains on #BBCBreakfast if you decide not t…",2/26/2020 5:01,
BBCNews,RT @BBCNEandCumbria: Extinction Rebellion activists caged themselves like canaries to block the entrance to an open-cast coalmine in opposi…,2/26/2020 4:48,
BBCNews,"RT @BBCr4today: ""No Heathrow expansion, no global Britain""  

Ahead of tomorrow’s decision on legal challenges to a third runway, John Holl…",2/26/2020 4:47,
BBCNews,"RT @BBCBreakfast: ""Close contact with somebody with the infection puts you at risk, not just being in the same area""
Public Health England'…",2/26/2020 4:37,
BBCNews,"RT @BBCBreakfast: Heathrow Airport is undergoing a deep clean due to #coronavirus
The Chief Executive tells #BBCBreakfast what other measur…",2/26/2020 4:10,
BBCNews,"RT @BenMBland: 🍞🥯🌯
UK’s biggest supermarket Tesco plans to cut 1800 jobs in its bakeries -as customers choose wraps & bagels over loaves.…",2/26/2020 3:49,
BBCNews,Underwater Photographer of the Year 🦈 🐟 🐠 🦀https://t.co/8mhrnuc2lL,2/26/2020 3:40,
BBCNews,RT @BBCPolitics: Secret doorway in Parliament leads to historical treasure trove https://t.co/fLTInvJY7Z,2/26/2020 3:33,
BBCNews,Could North Korea handle a Covid-19 outbreak? https://t.co/fgqfE75qXu,2/26/2020 3:32,
BBCNews,Women's T20 World Cup: Heather Knight hits century as England crush Thailand https://t.co/dKxSie93Yk,2/26/2020 2:59,
BBCNews,"News Daily: Coronavirus latest, hospital pressures and childcare cost https://t.co/qZKIGUy1YV",2/26/2020 2:26,
BBCNews,Delhi clashes: 18 killed as Hindu and Muslim groups clash https://t.co/so4b9gVxst,2/26/2020 1:32,
BBCNews,"Budget 2020: Chancellor must raise taxes in first Budget, says IFS https://t.co/Hl8p15hVnf",2/26/2020 12:41,
BBCNews,High stakes Democrat debate has Sanders in the crosshairs https://t.co/4tWeVEubnb,2/26/2020 12:05,
BBCNews,Childcare costs: Parents of children under two pay 5% more https://t.co/fFWikheDi9,2/26/2020 10:53,
BBCNews,Viewpoint: Why a Texas county had a radical rethink on crime https://t.co/5ePmfGqKnC,2/26/2020 9:16,
BBCNews,West Bromwich Albion 2-0 Preston North End: Darnell Fisher sees red as Baggies go seven clear https://t.co/FawHehqnE1,2/26/2020 9:16,
BBCNews,Tyson Fury promoter Frank Warren 'disappointed' by prospect of Deontay Wilder rematch https://t.co/SnFkeDlo5B,2/26/2020 9:16,
BBCNews,Sickest patients 'facing hours stuck on trolleys' https://t.co/pSzuA3cxai,2/26/2020 8:45,
BBCNews,Red squirrels sniff out danger better than greys https://t.co/uBX5YFOqX1,2/26/2020 8:43,
BBCNews,Scottish drugs summit over tackling death rate https://t.co/ywRpsjQt9x,2/26/2020 8:40,
BBCNews,"Homelessness: Councils record 28,000 on the streets over a year https://t.co/T2YYFuUytX",2/26/2020 8:12,
BBCNews,County lines: Police arrest 46 in raids across the UK https://t.co/Vo0rodc3Xf,2/26/2020 8:09,
BBCNews,Coronavirus: Outbreak spreads in Europe from Italy https://t.co/27fv68xc9k,2/26/2020 8:07,
BBCNews,Newspaper headlines: Coronavirus 'action plan' and 'mass testing' in UK https://t.co/KReDNQ6u2X,2/26/2020 7:50,
BBCNews,Johnson promises 'overhaul' of post-Brexit foreign policy as he launches review https://t.co/oDXauwkudt,2/26/2020 7:34,
BBCNews,Peter Nygard: FBI raids fashion mogul HQ in sex trafficking probe https://t.co/zz6r7QiSBE,2/26/2020 7:15,
BBCNews,"RT @BBCSport: Early birds, new parents and night owls this one's for you...

England are back in action in the #T20WorldCup 🙌

Can they tak…",2/26/2020 6:45,
BBCNews,"Wednesday's i: ""UK virus plan revealed - as outbreak spreads across Europe"" #BBCPapers #TomorrowsPapersToday (via @hendopolis) https://t.co/Z6jRs6IUJP",2/26/2020 6:37,
BBCNews,"Wednesday's Times: ""Schools face closure in coronavirus action plan"" #BBCPapers #TomorrowsPapersToday (via @hendopolis) https://t.co/VwRp28X4oJ",2/26/2020 6:35,
BBCNews,"Wednesday's Mirror: ""Lockdown"" #BBCPapers #TomorrowsPapersToday (via @hendopolis) https://t.co/jFKm81L1Sx",2/26/2020 6:34,
